source_path,run_id,task_id,model,strategy,setup_status,final_status,repair_rounds,round_trace_path,setup_summary_path,discovered_run_id,discovery_status
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_round_sort_trap__claude-haiku-4-5-20251001__contract_first,cc_tc_template_round_sort_trap,claude-haiku-4-5-20251001,contract_first,success,exhausted_repairs,2.0,reports/decomposition/traces/contract_first/cc_tc_template_round_sort_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_round_sort_trap/contract_first/logs/setup_summary.json,cc_tc_template_round_sort_trap__claude-haiku-4-5-20251001__contract_first,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_round_sort_trap__claude-haiku-4-5-20251001__multi_view,cc_tc_template_round_sort_trap,claude-haiku-4-5-20251001,multi_view,success,exhausted_repairs,2.0,reports/decomposition/traces/multi_view/cc_tc_template_round_sort_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_round_sort_trap/multi_view/logs/setup_summary.json,cc_tc_template_round_sort_trap__claude-haiku-4-5-20251001__multi_view,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_round_sort_trap__claude-haiku-4-5-20251001__failure_mode_first,cc_tc_template_round_sort_trap,claude-haiku-4-5-20251001,failure_mode_first,success,exhausted_repairs,2.0,reports/decomposition/traces/failure_mode_first/cc_tc_template_round_sort_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_round_sort_trap/failure_mode_first/logs/setup_summary.json,cc_tc_template_round_sort_trap__claude-haiku-4-5-20251001__failure_mode_first,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_round_sort_trap__claude-haiku-4-5-20251001__pattern_skeleton,cc_tc_template_round_sort_trap,claude-haiku-4-5-20251001,pattern_skeleton,success,exhausted_repairs,2.0,reports/decomposition/traces/pattern_skeleton/cc_tc_template_round_sort_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_round_sort_trap/pattern_skeleton/logs/setup_summary.json,cc_tc_template_round_sort_trap__claude-haiku-4-5-20251001__pattern_skeleton,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_round_sort_trap__claude-haiku-4-5-20251001__simulation_trace,cc_tc_template_round_sort_trap,claude-haiku-4-5-20251001,simulation_trace,success,exhausted_repairs,2.0,reports/decomposition/traces/simulation_trace/cc_tc_template_round_sort_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_round_sort_trap/simulation_trace/logs/setup_summary.json,cc_tc_template_round_sort_trap__claude-haiku-4-5-20251001__simulation_trace,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_round_sort_trap__claude-haiku-4-5-20251001__semantic_diff,cc_tc_template_round_sort_trap,claude-haiku-4-5-20251001,semantic_diff,success,exhausted_repairs,2.0,reports/decomposition/traces/semantic_diff/cc_tc_template_round_sort_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_round_sort_trap/semantic_diff/logs/setup_summary.json,cc_tc_template_round_sort_trap__claude-haiku-4-5-20251001__semantic_diff,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_round_sort_trap__claude-haiku-4-5-20251001__role_decomposed,cc_tc_template_round_sort_trap,claude-haiku-4-5-20251001,role_decomposed,success,exhausted_repairs,2.0,reports/decomposition/traces/role_decomposed/cc_tc_template_round_sort_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_round_sort_trap/role_decomposed/logs/setup_summary.json,cc_tc_template_round_sort_trap__claude-haiku-4-5-20251001__role_decomposed,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_limit_metadata_incomplete__claude-haiku-4-5-20251001__direct_baseline,cc_tc_template_limit_metadata_incomplete,claude-haiku-4-5-20251001,direct_baseline,success,exhausted_repairs,2.0,reports/decomposition/traces/direct_baseline/cc_tc_template_limit_metadata_incomplete.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_limit_metadata_incomplete/direct_baseline/logs/setup_summary.json,cc_tc_template_limit_metadata_incomplete__claude-haiku-4-5-20251001__direct_baseline,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_limit_metadata_incomplete__claude-haiku-4-5-20251001__contract_first,cc_tc_template_limit_metadata_incomplete,claude-haiku-4-5-20251001,contract_first,success,exhausted_repairs,2.0,reports/decomposition/traces/contract_first/cc_tc_template_limit_metadata_incomplete.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_limit_metadata_incomplete/contract_first/logs/setup_summary.json,cc_tc_template_limit_metadata_incomplete__claude-haiku-4-5-20251001__contract_first,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_limit_metadata_incomplete__claude-haiku-4-5-20251001__multi_view,cc_tc_template_limit_metadata_incomplete,claude-haiku-4-5-20251001,multi_view,success,exhausted_repairs,2.0,reports/decomposition/traces/multi_view/cc_tc_template_limit_metadata_incomplete.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_limit_metadata_incomplete/multi_view/logs/setup_summary.json,cc_tc_template_limit_metadata_incomplete__claude-haiku-4-5-20251001__multi_view,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_limit_metadata_incomplete__claude-haiku-4-5-20251001__failure_mode_first,cc_tc_template_limit_metadata_incomplete,claude-haiku-4-5-20251001,failure_mode_first,success,exhausted_repairs,2.0,reports/decomposition/traces/failure_mode_first/cc_tc_template_limit_metadata_incomplete.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_limit_metadata_incomplete/failure_mode_first/logs/setup_summary.json,cc_tc_template_limit_metadata_incomplete__claude-haiku-4-5-20251001__failure_mode_first,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_limit_metadata_incomplete__claude-haiku-4-5-20251001__pattern_skeleton,cc_tc_template_limit_metadata_incomplete,claude-haiku-4-5-20251001,pattern_skeleton,success,exhausted_repairs,2.0,reports/decomposition/traces/pattern_skeleton/cc_tc_template_limit_metadata_incomplete.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_limit_metadata_incomplete/pattern_skeleton/logs/setup_summary.json,cc_tc_template_limit_metadata_incomplete__claude-haiku-4-5-20251001__pattern_skeleton,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_limit_metadata_incomplete__claude-haiku-4-5-20251001__simulation_trace,cc_tc_template_limit_metadata_incomplete,claude-haiku-4-5-20251001,simulation_trace,success,exhausted_repairs,2.0,reports/decomposition/traces/simulation_trace/cc_tc_template_limit_metadata_incomplete.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_limit_metadata_incomplete/simulation_trace/logs/setup_summary.json,cc_tc_template_limit_metadata_incomplete__claude-haiku-4-5-20251001__simulation_trace,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_limit_metadata_incomplete__claude-haiku-4-5-20251001__semantic_diff,cc_tc_template_limit_metadata_incomplete,claude-haiku-4-5-20251001,semantic_diff,success,exhausted_repairs,2.0,reports/decomposition/traces/semantic_diff/cc_tc_template_limit_metadata_incomplete.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_limit_metadata_incomplete/semantic_diff/logs/setup_summary.json,cc_tc_template_limit_metadata_incomplete__claude-haiku-4-5-20251001__semantic_diff,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_limit_metadata_incomplete__claude-haiku-4-5-20251001__role_decomposed,cc_tc_template_limit_metadata_incomplete,claude-haiku-4-5-20251001,role_decomposed,success,exhausted_repairs,2.0,reports/decomposition/traces/role_decomposed/cc_tc_template_limit_metadata_incomplete.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_limit_metadata_incomplete/role_decomposed/logs/setup_summary.json,cc_tc_template_limit_metadata_incomplete__claude-haiku-4-5-20251001__role_decomposed,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_limit_default_trap__claude-haiku-4-5-20251001__direct_baseline,cc_tc_template_limit_default_trap,claude-haiku-4-5-20251001,direct_baseline,success,exhausted_repairs,2.0,reports/decomposition/traces/direct_baseline/cc_tc_template_limit_default_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_limit_default_trap/direct_baseline/logs/setup_summary.json,cc_tc_template_limit_default_trap__claude-haiku-4-5-20251001__direct_baseline,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_limit_default_trap__claude-haiku-4-5-20251001__contract_first,cc_tc_template_limit_default_trap,claude-haiku-4-5-20251001,contract_first,success,exhausted_repairs,2.0,reports/decomposition/traces/contract_first/cc_tc_template_limit_default_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_limit_default_trap/contract_first/logs/setup_summary.json,cc_tc_template_limit_default_trap__claude-haiku-4-5-20251001__contract_first,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_limit_default_trap__claude-haiku-4-5-20251001__multi_view,cc_tc_template_limit_default_trap,claude-haiku-4-5-20251001,multi_view,success,exhausted_repairs,2.0,reports/decomposition/traces/multi_view/cc_tc_template_limit_default_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_limit_default_trap/multi_view/logs/setup_summary.json,cc_tc_template_limit_default_trap__claude-haiku-4-5-20251001__multi_view,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_limit_default_trap__claude-haiku-4-5-20251001__failure_mode_first,cc_tc_template_limit_default_trap,claude-haiku-4-5-20251001,failure_mode_first,success,exhausted_repairs,2.0,reports/decomposition/traces/failure_mode_first/cc_tc_template_limit_default_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_limit_default_trap/failure_mode_first/logs/setup_summary.json,cc_tc_template_limit_default_trap__claude-haiku-4-5-20251001__failure_mode_first,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_limit_default_trap__claude-haiku-4-5-20251001__pattern_skeleton,cc_tc_template_limit_default_trap,claude-haiku-4-5-20251001,pattern_skeleton,success,exhausted_repairs,2.0,reports/decomposition/traces/pattern_skeleton/cc_tc_template_limit_default_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_limit_default_trap/pattern_skeleton/logs/setup_summary.json,cc_tc_template_limit_default_trap__claude-haiku-4-5-20251001__pattern_skeleton,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_limit_default_trap__claude-haiku-4-5-20251001__simulation_trace,cc_tc_template_limit_default_trap,claude-haiku-4-5-20251001,simulation_trace,success,exhausted_repairs,2.0,reports/decomposition/traces/simulation_trace/cc_tc_template_limit_default_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_limit_default_trap/simulation_trace/logs/setup_summary.json,cc_tc_template_limit_default_trap__claude-haiku-4-5-20251001__simulation_trace,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_limit_default_trap__claude-haiku-4-5-20251001__semantic_diff,cc_tc_template_limit_default_trap,claude-haiku-4-5-20251001,semantic_diff,success,exhausted_repairs,2.0,reports/decomposition/traces/semantic_diff/cc_tc_template_limit_default_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_limit_default_trap/semantic_diff/logs/setup_summary.json,cc_tc_template_limit_default_trap__claude-haiku-4-5-20251001__semantic_diff,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_limit_default_trap__claude-haiku-4-5-20251001__role_decomposed,cc_tc_template_limit_default_trap,claude-haiku-4-5-20251001,role_decomposed,success,exhausted_repairs,2.0,reports/decomposition/traces/role_decomposed/cc_tc_template_limit_default_trap.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_limit_default_trap/role_decomposed/logs/setup_summary.json,cc_tc_template_limit_default_trap__claude-haiku-4-5-20251001__role_decomposed,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_tags_case_incomplete__claude-haiku-4-5-20251001__direct_baseline,cc_tc_template_tags_case_incomplete,claude-haiku-4-5-20251001,direct_baseline,success,exhausted_repairs,2.0,reports/decomposition/traces/direct_baseline/cc_tc_template_tags_case_incomplete.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_tags_case_incomplete/direct_baseline/logs/setup_summary.json,cc_tc_template_tags_case_incomplete__claude-haiku-4-5-20251001__direct_baseline,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_tags_case_incomplete__claude-haiku-4-5-20251001__contract_first,cc_tc_template_tags_case_incomplete,claude-haiku-4-5-20251001,contract_first,success,exhausted_repairs,2.0,reports/decomposition/traces/contract_first/cc_tc_template_tags_case_incomplete.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_tags_case_incomplete/contract_first/logs/setup_summary.json,cc_tc_template_tags_case_incomplete__claude-haiku-4-5-20251001__contract_first,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_tags_case_incomplete__claude-haiku-4-5-20251001__multi_view,cc_tc_template_tags_case_incomplete,claude-haiku-4-5-20251001,multi_view,success,exhausted_repairs,2.0,reports/decomposition/traces/multi_view/cc_tc_template_tags_case_incomplete.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_tags_case_incomplete/multi_view/logs/setup_summary.json,cc_tc_template_tags_case_incomplete__claude-haiku-4-5-20251001__multi_view,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_tags_case_incomplete__claude-haiku-4-5-20251001__failure_mode_first,cc_tc_template_tags_case_incomplete,claude-haiku-4-5-20251001,failure_mode_first,success,exhausted_repairs,2.0,reports/decomposition/traces/failure_mode_first/cc_tc_template_tags_case_incomplete.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_tags_case_incomplete/failure_mode_first/logs/setup_summary.json,cc_tc_template_tags_case_incomplete__claude-haiku-4-5-20251001__failure_mode_first,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_tags_case_incomplete__claude-haiku-4-5-20251001__pattern_skeleton,cc_tc_template_tags_case_incomplete,claude-haiku-4-5-20251001,pattern_skeleton,success,exhausted_repairs,2.0,reports/decomposition/traces/pattern_skeleton/cc_tc_template_tags_case_incomplete.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_tags_case_incomplete/pattern_skeleton/logs/setup_summary.json,cc_tc_template_tags_case_incomplete__claude-haiku-4-5-20251001__pattern_skeleton,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_tags_case_incomplete__claude-haiku-4-5-20251001__simulation_trace,cc_tc_template_tags_case_incomplete,claude-haiku-4-5-20251001,simulation_trace,success,exhausted_repairs,2.0,reports/decomposition/traces/simulation_trace/cc_tc_template_tags_case_incomplete.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_tags_case_incomplete/simulation_trace/logs/setup_summary.json,cc_tc_template_tags_case_incomplete__claude-haiku-4-5-20251001__simulation_trace,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_tags_case_incomplete__claude-haiku-4-5-20251001__semantic_diff,cc_tc_template_tags_case_incomplete,claude-haiku-4-5-20251001,semantic_diff,success,exhausted_repairs,2.0,reports/decomposition/traces/semantic_diff/cc_tc_template_tags_case_incomplete.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_tags_case_incomplete/semantic_diff/logs/setup_summary.json,cc_tc_template_tags_case_incomplete__claude-haiku-4-5-20251001__semantic_diff,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_tags_case_incomplete__claude-haiku-4-5-20251001__role_decomposed,cc_tc_template_tags_case_incomplete,claude-haiku-4-5-20251001,role_decomposed,success,exhausted_repairs,2.0,reports/decomposition/traces/role_decomposed/cc_tc_template_tags_case_incomplete.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_tags_case_incomplete/role_decomposed/logs/setup_summary.json,cc_tc_template_tags_case_incomplete__claude-haiku-4-5-20251001__role_decomposed,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_include_flag_split__claude-haiku-4-5-20251001__direct_baseline,cc_tc_template_include_flag_split,claude-haiku-4-5-20251001,direct_baseline,success,exhausted_repairs,2.0,reports/decomposition/traces/direct_baseline/cc_tc_template_include_flag_split.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_include_flag_split/direct_baseline/logs/setup_summary.json,cc_tc_template_include_flag_split__claude-haiku-4-5-20251001__direct_baseline,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_include_flag_split__claude-haiku-4-5-20251001__contract_first,cc_tc_template_include_flag_split,claude-haiku-4-5-20251001,contract_first,success,exhausted_repairs,2.0,reports/decomposition/traces/contract_first/cc_tc_template_include_flag_split.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_include_flag_split/contract_first/logs/setup_summary.json,cc_tc_template_include_flag_split__claude-haiku-4-5-20251001__contract_first,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_include_flag_split__claude-haiku-4-5-20251001__multi_view,cc_tc_template_include_flag_split,claude-haiku-4-5-20251001,multi_view,success,exhausted_repairs,2.0,reports/decomposition/traces/multi_view/cc_tc_template_include_flag_split.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_include_flag_split/multi_view/logs/setup_summary.json,cc_tc_template_include_flag_split__claude-haiku-4-5-20251001__multi_view,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_include_flag_split__claude-haiku-4-5-20251001__failure_mode_first,cc_tc_template_include_flag_split,claude-haiku-4-5-20251001,failure_mode_first,success,exhausted_repairs,2.0,reports/decomposition/traces/failure_mode_first/cc_tc_template_include_flag_split.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_include_flag_split/failure_mode_first/logs/setup_summary.json,cc_tc_template_include_flag_split__claude-haiku-4-5-20251001__failure_mode_first,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_include_flag_split__claude-haiku-4-5-20251001__pattern_skeleton,cc_tc_template_include_flag_split,claude-haiku-4-5-20251001,pattern_skeleton,success,exhausted_repairs,2.0,reports/decomposition/traces/pattern_skeleton/cc_tc_template_include_flag_split.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_include_flag_split/pattern_skeleton/logs/setup_summary.json,cc_tc_template_include_flag_split__claude-haiku-4-5-20251001__pattern_skeleton,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_include_flag_split__claude-haiku-4-5-20251001__simulation_trace,cc_tc_template_include_flag_split,claude-haiku-4-5-20251001,simulation_trace,success,exhausted_repairs,2.0,reports/decomposition/traces/simulation_trace/cc_tc_template_include_flag_split.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_include_flag_split/simulation_trace/logs/setup_summary.json,cc_tc_template_include_flag_split__claude-haiku-4-5-20251001__simulation_trace,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_include_flag_split__claude-haiku-4-5-20251001__semantic_diff,cc_tc_template_include_flag_split,claude-haiku-4-5-20251001,semantic_diff,success,exhausted_repairs,2.0,reports/decomposition/traces/semantic_diff/cc_tc_template_include_flag_split.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_include_flag_split/semantic_diff/logs/setup_summary.json,cc_tc_template_include_flag_split__claude-haiku-4-5-20251001__semantic_diff,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_include_flag_split__claude-haiku-4-5-20251001__role_decomposed,cc_tc_template_include_flag_split,claude-haiku-4-5-20251001,role_decomposed,success,exhausted_repairs,2.0,reports/decomposition/traces/role_decomposed/cc_tc_template_include_flag_split.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_include_flag_split/role_decomposed/logs/setup_summary.json,cc_tc_template_include_flag_split__claude-haiku-4-5-20251001__role_decomposed,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_include_flag_split_v2__claude-haiku-4-5-20251001__direct_baseline,cc_tc_template_include_flag_split_v2,claude-haiku-4-5-20251001,direct_baseline,success,exhausted_repairs,2.0,reports/decomposition/traces/direct_baseline/cc_tc_template_include_flag_split_v2.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_include_flag_split_v2/direct_baseline/logs/setup_summary.json,cc_tc_template_include_flag_split_v2__claude-haiku-4-5-20251001__direct_baseline,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_include_flag_split_v2__claude-haiku-4-5-20251001__contract_first,cc_tc_template_include_flag_split_v2,claude-haiku-4-5-20251001,contract_first,success,exhausted_repairs,2.0,reports/decomposition/traces/contract_first/cc_tc_template_include_flag_split_v2.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_include_flag_split_v2/contract_first/logs/setup_summary.json,cc_tc_template_include_flag_split_v2__claude-haiku-4-5-20251001__contract_first,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_include_flag_split_v2__claude-haiku-4-5-20251001__multi_view,cc_tc_template_include_flag_split_v2,claude-haiku-4-5-20251001,multi_view,success,exhausted_repairs,2.0,reports/decomposition/traces/multi_view/cc_tc_template_include_flag_split_v2.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_include_flag_split_v2/multi_view/logs/setup_summary.json,cc_tc_template_include_flag_split_v2__claude-haiku-4-5-20251001__multi_view,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_include_flag_split_v2__claude-haiku-4-5-20251001__failure_mode_first,cc_tc_template_include_flag_split_v2,claude-haiku-4-5-20251001,failure_mode_first,success,exhausted_repairs,2.0,reports/decomposition/traces/failure_mode_first/cc_tc_template_include_flag_split_v2.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_include_flag_split_v2/failure_mode_first/logs/setup_summary.json,cc_tc_template_include_flag_split_v2__claude-haiku-4-5-20251001__failure_mode_first,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_include_flag_split_v2__claude-haiku-4-5-20251001__pattern_skeleton,cc_tc_template_include_flag_split_v2,claude-haiku-4-5-20251001,pattern_skeleton,success,exhausted_repairs,2.0,reports/decomposition/traces/pattern_skeleton/cc_tc_template_include_flag_split_v2.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_include_flag_split_v2/pattern_skeleton/logs/setup_summary.json,cc_tc_template_include_flag_split_v2__claude-haiku-4-5-20251001__pattern_skeleton,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_include_flag_split_v2__claude-haiku-4-5-20251001__simulation_trace,cc_tc_template_include_flag_split_v2,claude-haiku-4-5-20251001,simulation_trace,success,exhausted_repairs,2.0,reports/decomposition/traces/simulation_trace/cc_tc_template_include_flag_split_v2.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_include_flag_split_v2/simulation_trace/logs/setup_summary.json,cc_tc_template_include_flag_split_v2__claude-haiku-4-5-20251001__simulation_trace,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_include_flag_split_v2__claude-haiku-4-5-20251001__semantic_diff,cc_tc_template_include_flag_split_v2,claude-haiku-4-5-20251001,semantic_diff,success,exhausted_repairs,2.0,reports/decomposition/traces/semantic_diff/cc_tc_template_include_flag_split_v2.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_include_flag_split_v2/semantic_diff/logs/setup_summary.json,cc_tc_template_include_flag_split_v2__claude-haiku-4-5-20251001__semantic_diff,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_tc_template_include_flag_split_v2__claude-haiku-4-5-20251001__role_decomposed,cc_tc_template_include_flag_split_v2,claude-haiku-4-5-20251001,role_decomposed,success,exhausted_repairs,2.0,reports/decomposition/traces/role_decomposed/cc_tc_template_include_flag_split_v2.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_tc_template_include_flag_split_v2/role_decomposed/logs/setup_summary.json,cc_tc_template_include_flag_split_v2__claude-haiku-4-5-20251001__role_decomposed,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_simtrade_cache_clear_incomplete__claude-haiku-4-5-20251001__direct_baseline,cc_simtrade_cache_clear_incomplete,claude-haiku-4-5-20251001,direct_baseline,success,exhausted_repairs,2.0,reports/decomposition/traces/direct_baseline/cc_simtrade_cache_clear_incomplete.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_simtrade_cache_clear_incomplete/direct_baseline/logs/setup_summary.json,cc_simtrade_cache_clear_incomplete__claude-haiku-4-5-20251001__direct_baseline,Discovered
D:\raz\razieh\results\capability_clash_results_complete_1184.csv,cc_simtrade_cache_clear_incomplete__claude-haiku-4-5-20251001__contract_first,cc_simtrade_cache_clear_incomplete,claude-haiku-4-5-20251001,contract_first,success,passed_after_repair,2.0,reports/decomposition/traces/contract_first/cc_simtrade_cache_clear_incomplete.json,/Users/karanallagh/Desktop/DataCollector/reports/decomposition/real_world/real_repo/runs/cc_simtrade_cache_clear_incomplete/contract_first/logs/setup_summary.json,cc_simtrade_cache_clear_incomplete__claude-haiku-4-5-20251001__contract_first,Discovered
